City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Malayalam,10:30,Gold,₹150,143,14
Kannur,ArchanaCineplexRGBLaser4K3DATMOSPayyanur,Malayalam,10:30,Standard,₹129.7,196,1
Alappuzha,SanthoshVallakaliCineComplex,Malayalam,10:45,KingCircle,₹110,256,56
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:45,Normal,₹160,19,2
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:45,Executive,₹180,43,1
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:45,Premium,₹210,44,2
Kottayam,DhanyaRemyaKottayam,Malayalam,11:00,Dhanya,₹135,465,0
Kottayam,DhanyaRemyaChanganassery,Malayalam,11:00,Dhanya,₹135,423,0
Kollam,DhanyaRemyaKollam,Malayalam,11:00,Platinum,₹135,200,24
Kottayam,UGMCinemasEttumanoor,Malayalam,11:00,Platinum,₹250,16,0
Kottayam,UGMCinemasEttumanoor,Malayalam,11:00,Gold,₹150,160,2
Pathanamthitta,DhanyaRemyaPathanamthitta,Malayalam,11:00,DhanyaCircle,₹135,422,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,11:00,Recliner,₹310,8,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,11:00,Platinum,₹180,27,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,11:00,Gold,₹160,63,0
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Malayalam,11:00,Devipriya,₹150,186,1
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,11:00,SofaSeat,₹265,21,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,11:00,Platinum,₹165,68,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,11:00,Gold,₹140,124,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,11:00,Silver,₹90,20,13
Kollam,MYCinemasRPMallKollamKerala,Malayalam,11:15,Sofa,₹250,8,5
Kollam,MYCinemasRPMallKollamKerala,Malayalam,11:15,ExecutiveOffline,₹180,89,9
Ernakulam,MYCinemasKSRTComplexAngamalyKerala,Malayalam,11:15,Gold,₹99,202,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,11:15,Gold,₹185,11,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,11:15,Silver,₹155,91,0
Trivandrum,GangaCineHouse4KDolbyAtmosAttingal,Malayalam,11:15,Yamuna,₹129.7,330,1
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:30,Recliner,₹340,17,0
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:30,Platinum,₹160,45,0
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:30,Gold,₹129,149,0
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:30,Silver,₹80,21,0
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,11:30,Platinum,₹220,27,4
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,11:30,Gold,₹200,60,0
Thrissur,RamdasMovieHouseThrissur,Malayalam,12:00,DiamondCircle,₹150,51,0
Thrissur,RamdasMovieHouseThrissur,Malayalam,12:00,PearlCircle,₹110,245,0
Thrissur,SreelakshmiCinemaAmballur4K2KLaserProjection,Malayalam,12:00,Platinum,₹150,277,0
Kozhikode,ARCCoronation4KDolbyAtmos,Malayalam,12:30,Elite,₹160,146,2
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,13:15,Chandra,₹160,151,0
Ernakulam,PVRForumMallKochi,Malayalam,13:15,LuxePrime,₹500,42,4
Ernakulam,PVRForumMallKochi,Malayalam,13:15,Luxe,₹400,16,0
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Malayalam,13:30,Executive,₹129.7,222,0
Ernakulam,JMMoviesJoshMallMookkannoorAngamaly,Malayalam,13:45,Gold,₹129,126,0
Ernakulam,JMMoviesJoshMallMookkannoorAngamaly,Malayalam,13:45,Diamond,₹160,53,0
Kottayam,DhanyaRemyaKottayam,Malayalam,14:00,Dhanya,₹135,465,5
Kottayam,DhanyaRemyaChanganassery,Malayalam,14:00,Dhanya,₹135,423,0
Kollam,DhanyaRemyaKollam,Malayalam,14:00,Platinum,₹135,200,31
Pathanamthitta,DhanyaRemyaPathanamthitta,Malayalam,14:00,DhanyaCircle,₹135,422,422
Kollam,MYCinemasHJComplexKarunagapally,Malayalam,14:00,Classic,₹110,118,18
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,Malayalam,14:15,Platinum,₹250,20,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,Malayalam,14:15,Gold,₹150,185,0
Palakkad,Priya3D4KACDolbyAtmosPalakkad,Malayalam,14:30,Executive,₹150,115,0
Palakkad,Priya3D4KACDolbyAtmosPalakkad,Malayalam,14:30,DressCircle,₹110,470,0
Kollam,AashirvadCineplexxKottiyam,Malayalam,14:30,Sofa,₹230,15,0
Kollam,AashirvadCineplexxKottiyam,Malayalam,14:30,Platinum,₹200,45,0
Kollam,AashirvadCineplexxKottiyam,Malayalam,14:30,Gold,₹170,109,0
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Malayalam,15:00,Gold,₹150,143,19
Thrissur,JKCinemas4KDolbyAtmosThriprayar,Malayalam,15:00,Luxury,₹220,15,0
Thrissur,JKCinemas4KDolbyAtmosThriprayar,Malayalam,15:00,Diamond,₹100,90,1
Thrissur,JKCinemas4KDolbyAtmosThriprayar,Malayalam,15:00,Gold,₹129.8,90,0
Thrissur,SreelakshmiCinemaAmballur4K2KLaserProjection,Malayalam,15:00,Platinum,₹150,277,5
Thrissur,ShivadhamCinemasUrakamThrissur,Malayalam,15:15,Platinum,₹280,21,0
Thrissur,ShivadhamCinemasUrakamThrissur,Malayalam,15:15,Gold,₹160,131,0
Thrissur,ShivadhamCinemasUrakamThrissur,Malayalam,15:15,Silver,₹129,20,0
Ernakulam,JMMoviesJoshMallMookkannoorAngamaly,Malayalam,15:45,Gold,₹129,126,0
Ernakulam,JMMoviesJoshMallMookkannoorAngamaly,Malayalam,15:45,Diamond,₹160,53,0
Trivandrum,ArtechCinemasTrivandrum,Malayalam,16:00,Gold,₹350,13,0
Trivandrum,ArtechCinemasTrivandrum,Malayalam,16:00,Platinum,₹180,80,0
Trivandrum,ArtechCinemasTrivandrum,Malayalam,16:00,Silver,₹160,84,5
